namespace,table_name,g1,g2,g3
symbiosis_gnosis,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_hyperevm,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_katana,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_linea,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_nova,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_opbnb,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_optimism,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_polygon,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_scroll,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_sei,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_sonic,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_taiko,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_tron,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_unichain,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_zkevm,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
symbiosis_zksync,portal_evt_synthesizerequest,bridge,synthesis_protocols,synthesis_requested
synapse_arbitrum,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_arbitrum,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_arbitrum,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_avalanche_c,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_base,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_base,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_blast,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_blast,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_bnb,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_bnb,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_bnb,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_ethereum,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_ethereum,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_ethereum,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_fantom,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_linea,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_linea,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_optimism,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_optimism,SynapseBridge_evt_TokenMintAndSwap,bridge,bridge_protocols,token_mint_and_swap
synapse_optimism,SynapseBridge_evt_TokenRedeem,bridge,bridge_protocols,token_redeem
synapse_optimism,SynapseBridge_evt_TokenRedeemAndRemove,bridge,bridge_protocols,token_redeem_and_remove
synapse_optimism,SynapseBridge_evt_TokenRedeemAndSwap,bridge,bridge_protocols,token_redeem_and_swap
synapse_optimism,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_optimism,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
synapse_polygon,SwapFlashLoan_evt_FlashLoan,defi,flash_loan_systems,flash_loan_executed
synapse_scroll,fastbridge_v2_evt_bridgerelayed,bridge,fast_bridge_systems,bridge_relayed
synapse_scroll,fastbridge_v2_evt_bridgerequested,bridge,fast_bridge_systems,bridge_requested
syncswap_linea,SyncSwapClassicPoolFactory_evt_PoolCreated,defi,classic_pool_factories,pool_created
syncswap_linea,SyncSwapClassicPool_evt_Burn,defi,classic_pool_systems,liquidity_removed
syncswap_linea,SyncSwapClassicPool_evt_Mint,defi,classic_pool_systems,liquidity_added
syncswap_linea,SyncSwapClassicPool_evt_Swap,defi,classic_pool_systems,asset_swapped
syncswap_scroll,SyncSwapClassicPoolFactory_evt_PoolCreated,defi,classic_pool_factories,pool_created
syncswap_scroll,SyncSwapClassicPool_evt_Burn,defi,classic_pool_systems,liquidity_removed
syncswap_scroll,SyncSwapClassicPool_evt_Mint,defi,classic_pool_systems,liquidity_added
syncswap_scroll,SyncSwapClassicPool_evt_Swap,defi,classic_pool_systems,asset_swapped
syncswap_scroll,SyncSwapStablePoolFactory_evt_PoolCreated,defi,stable_pool_factories,pool_created
syncswap_scroll,SyncSwapStablePool_evt_Swap,defi,stable_pool_systems,asset_swapped
syncswap_v2_sophon,SyncSwapClassicPoolFactory_evt_PoolCreated,defi,classic_pool_factories,pool_created
syncswap_v2_sophon,SyncSwapClassicPool_evt_Swap,defi,classic_pool_systems,asset_swapped
syncswap_v2_zksync,SyncSwapAquaPoolFactory_evt_PoolCreated,defi,aqua_pool_factories,pool_created
syncswap_v2_zksync,SyncSwapAquaPool_evt_Burn,defi,aqua_pool_systems,liquidity_removed
syncswap_v2_zksync,SyncSwapAquaPool_evt_Mint,defi,aqua_pool_systems,liquidity_added
syncswap_v2_zksync,SyncSwapAquaPool_evt_Swap,defi,aqua_pool_systems,asset_swapped
syncswap_v2_zksync,SyncSwapClassicPoolFactory_evt_PoolCreated,defi,classic_pool_factories,pool_created
syncswap_v2_zksync,SyncSwapClassicPool_evt_Swap,defi,classic_pool_systems,asset_swapped
syncswap_v2_zksync,SyncSwapStablePoolFactory_evt_PoolCreated,defi,stable_pool_factories,pool_created
syncswap_v2_zksync,SyncSwapStablePool_evt_Swap,defi,stable_pool_systems,asset_swapped
syncswap_zksync,SyncSwapClassicPoolFactory_evt_PoolCreated,defi,classic_pool_factories,pool_created
syncswap_zksync,SyncSwapClassicPool_evt_Burn,defi,classic_pool_systems,liquidity_removed
syncswap_zksync,SyncSwapClassicPool_evt_Mint,defi,classic_pool_systems,liquidity_added
syncswap_zksync,SyncSwapClassicPool_evt_Swap,defi,classic_pool_systems,asset_swapped
syncswap_zksync,SyncSwapStablePoolFactory_evt_PoolCreated,defi,stable_pool_factories,pool_created
syncswap_zksync,SyncSwapStablePool_evt_Swap,defi,stable_pool_systems,asset_swapped
syndicate_v2_ethereum,ERC20ClubFactory_evt_ERC20ClubCreated,social,club_factories,club_created
syndicate_v2_polygon,ERC20ClubFactory_evt_ERC20ClubCreated,social,club_factories,club_created
syndicate_v2_polygon,PolygonClubFactoryMATIC_evt_ERC20ClubCreated,social,club_factories,club_created
syndicate_v2_polygon,PolygonERC20ClubFactory_evt_ERC20ClubCreated,social,club_factories,club_created
synth_base,SynthPair_evt_Swap,defi,synthetic_asset_pools,asset_swapped
synthetix_futuresmarket_optimism,ProxyPerpsV2_evt_PerpsTracking,derivatives,perpetual_protocols,perps_tracked
synthetix_futuresmarket_optimism,ProxyPerpsV2_evt_PositionModified,derivatives,perpetual_protocols,position_modified
synthetix_optimism,FuturesMarketManager_evt_MarketAdded,derivatives,futures_market_managers,market_added
synthetix_optimism,FuturesMarket_evt_FuturesTracking,derivatives,futures_markets,futures_tracked
synthetix_optimism,FuturesMarket_evt_PositionModified,derivatives,futures_markets,position_modified
synthetix_optimism,Issuer_evt_SynthAdded,derivatives,synth_issuers,synth_added
synthetix_optimism,SNX_evt_SynthExchange,derivatives,synthetix_exchanges,synth_exchanged
synthetix_v3_base,PerpsMarket_evt_AccountCreated,derivatives,perps_markets,account_created
synthetix_v3_base,PerpsMarket_evt_MarketCreated,derivatives,perps_markets,market_created
synthetix_v3_base,PerpsMarket_evt_MarketUpdated,derivatives,perps_markets,market_updated
synthetix_v3_base,PerpsMarket_evt_OrderSettled,derivatives,perps_markets,order_settled
synthswap_base,SynthFactory_evt_PairCreated,defi,synthetic_pair_factories,pair_created
system_program_solana,system_program_call_Transfer,infra,system_programs,transfer_executed
system_program_solana,system_program_call_TransferWithSeed,infra,system_programs,transfer_with_seed_executed
tac,blocks,infra,blockchain_data,block_recorded
tac,contracts,infra,contract_registries,contract_deployed
tac,creation_traces # Added from original file,infra,trace_systems,creation_traced
tac,logs,infra,blockchain_data,log_emitted
tac,logs_decoded,infra,trace_systems,log_decoded
tac,traces,infra,trace_systems,trace_recorded
tac,traces_decoded,infra,trace_systems,trace_decoded
tac,transactions,infra,blockchain_data,transaction_recorded
taiko,blocks,infra,blockchain_data,block_recorded
taiko,contracts,infra,contract_registries,contract_deployed
taiko,creation_traces # Added from original file,infra,trace_systems,creation_traced
taiko,logs,infra,blockchain_data,log_emitted
taiko,logs_decoded,infra,trace_systems,log_decoded
taiko,traces,infra,trace_systems,trace_recorded
taiko,traces_decoded,infra,trace_systems,trace_decoded
taiko,transactions,infra,blockchain_data,transaction_recorded
taikoxyz_ethereum,TaikoL1_evt_BlockProposed,infra,rollup_systems,block_proposed
taikoxyz_ethereum,TaikoL1_evt_BlockProposedV2,infra,rollup_systems,block_proposed
tamadotmeme_ronin,maincontract_evt_trade,nft,nft_marketplaces,nft_traded
tapio_base,selfpeggingasset_evt_donated,payments,donation_systems,donation_sent
tapio_base,selfpeggingasset_evt_minted,payments,synthetic_asset_pools,synthetic_minted
tapio_base,selfpeggingasset_evt_redeemed,payments,synthetic_asset_pools,synthetic_redeemed
tapio_base,selfpeggingasset_evt_tokenswapped,payments,synthetic_asset_pools,asset_exchanged
tapio_base,selfpeggingassetfactory_call_createpool,payments,synthetic_asset_pools,pool_created
tapio_base,selfpeggingassetfactory_evt_poolcreated,payments,synthetic_asset_pools,pool_created
tapio_sonic,selfpeggingasset_evt_donated,defi,self_pegging_asset_systems,asset_donated
tapio_sonic,selfpeggingasset_evt_minted,defi,self_pegging_asset_systems,asset_minted
tapio_sonic,selfpeggingasset_evt_redeemed,defi,self_pegging_asset_systems,asset_redeemed
tapio_sonic,selfpeggingasset_evt_tokenswapped,defi,self_pegging_asset_systems,token_swapped
tapio_sonic,selfpeggingassetfactory_call_createpool,defi,self_pegging_asset_systems,pool_created
tapio_sonic,selfpeggingassetfactory_evt_poolcreated,defi,self_pegging_asset_systems,pool_created
tempo,blocks,infra,blockchain_data,block_recorded
tempo,contracts,infra,contract_registries,contract_deployed
tempo,creation_traces # Added from original file,infra,trace_systems,creation_traced
tempo,logs,infra,blockchain_data,log_emitted
tempo,logs_decoded,infra,blockchain_data,log_decoded
tempo,traces,infra,trace_systems,trace_recorded
tempo,traces_decoded,infra,trace_systems,trace_decoded
tempo,transactions,infra,blockchain_data,transaction_recorded
tempoexchange_tempo,stablecoindex_call_swapexactamountin,defi,stableswap_pools,swap_exact_amount_in
tempoexchange_tempo,stablecoindex_call_swapexactamountout,defi,stableswap_pools,swap_exact_amount_out
tempoexchange_tempo,stablecoindex_evt_paircreated,defi,stableswap_pools,pair_created
tensor_cnft_solana,tcomp_call_buy,nft,nft_marketplaces,nft_bought
tensor_cnft_solana,tcomp_call_takeBidFullMeta,nft,nft_marketplaces,bid_accepted
tensor_cnft_solana,tcomp_call_takeBidMetaHash,nft,nft_marketplaces,bid_accepted
tensorswap_v1_solana,tensorswap_call_buyNft,nft,nft_amm_pools,nft_bought
tensorswap_v1_solana,tensorswap_call_buySingleListing,nft,nft_marketplaces,nft_bought
tensorswap_v1_solana,tensorswap_call_sellNftTokenPool,nft,nft_amm_pools,nft_sold
tensorswap_v1_solana,tensorswap_call_sellNftTradePool,nft,nft_amm_pools,nft_sold
tessera_ethereum,LPDA_evt_BidEntered,nft,liquidity_bootstrapping_pool_factories,bid_placed
tessera_ethereum,LPDA_evt_CreatedLPDA,nft,liquidity_pools,lpda_created
tessera_ethereum,LPDA_evt_FeeDispersed,nft,liquidity_pools,fee_dispersed
tessera_ethereum,OptimisticBid_evt_BuyRaes,nft,nft_marketplaces,nft_bought
tessera_ethereum,VaultFactory_evt_DeployVault,defi,vault_systems,vault_deployed
tesseract_avalanche_c,DexalotSimpleSwapCell_evt_CellRouted,defi,dex_aggregator,cell_routed
tesseract_avalanche_c,DexalotSimpleSwapCell_evt_Initiated,defi,dex_aggregator,cell_initiated
tesseract_avalanche_c,YakSwapCell_evt_CellRouted,defi,dex_aggregator,cell_routed
tesseract_avalanche_c,YakSwapCell_evt_Initiated,defi,dex_aggregator,cell_initiated
tether_arbitrum,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_arbitrum,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_berachain,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_berachain,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_corn,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_corn,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_flare,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_flare,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_hyperevm,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_hyperevm,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_ink,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_ink,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_optimism,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_optimism,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_polygon,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_polygon,oupgradeable_evt_oftsent,payments,bridge_protocols,oft_sent
tether_sei,oupgradeable_evt_oftreceived,payments,bridge_protocols,oft_received
tether_sei,oupgradeable_evt_oftsent,bridge,bridge_protocols,oft_sent
tether_unichain,oupgradeable_evt_oftreceived,bridge,bridge_protocols,oft_received
tether_unichain,oupgradeable_evt_oftsent,bridge,bridge_protocols,oft_sent
tevaera_zksync,TevaMarket_evt_NewSale,nft,nft_marketplaces,nft_sold
thales_ethereum,Airdrop_evt_Claim,governance,airdrop_systems,airdrop_claimed
the_granary_arbitrum,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_arbitrum,LendingPool_evt_Deposit,lending,money_markets,token_deposited
the_granary_arbitrum,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_arbitrum,LendingPool_evt_LiquidationCall,lending,liquidation_systems,collateral_seized
the_granary_arbitrum,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_arbitrum,LendingPool_evt_Withdraw,lending,money_markets,token_withdrawn
the_granary_avalanche_c,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_avalanche_c,LendingPool_evt_Deposit,lending,money_markets,token_deposited
the_granary_avalanche_c,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_avalanche_c,LendingPool_evt_LiquidationCall,lending,liquidation_systems,collateral_seized
the_granary_avalanche_c,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_avalanche_c,LendingPool_evt_Withdraw,lending,money_markets,token_withdrawn
the_granary_base,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_base,LendingPool_evt_Deposit,lending,money_markets,token_deposited
the_granary_base,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_base,LendingPool_evt_LiquidationCall,lending,liquidation_systems,collateral_seized
the_granary_base,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_base,LendingPool_evt_Withdraw,lending,money_markets,token_withdrawn
the_granary_bnb,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_bnb,LendingPool_evt_Deposit,lending,money_markets,token_deposited
the_granary_bnb,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_bnb,LendingPool_evt_LiquidationCall,lending,liquidation_systems,liquidation_triggered
the_granary_bnb,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_bnb,LendingPool_evt_Withdraw,lending,money_markets,collateral_withdrawn
the_granary_ethereum,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_ethereum,LendingPool_evt_Deposit,lending,money_markets,collateral_supplied
the_granary_ethereum,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_ethereum,LendingPool_evt_LiquidationCall,lending,liquidation_systems,liquidation_triggered
the_granary_ethereum,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_ethereum,LendingPool_evt_Withdraw,lending,money_markets,collateral_withdrawn
the_granary_fantom,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_fantom,LendingPool_evt_Deposit,lending,money_markets,collateral_supplied
the_granary_fantom,LendingPool_evt_FlashLoan,lending,flash_loan_systems,flash_loan_executed
the_granary_fantom,LendingPool_evt_LiquidationCall,lending,liquidation_systems,liquidation_triggered
the_granary_fantom,LendingPool_evt_Repay,lending,money_markets,debt_repaid
the_granary_fantom,LendingPool_evt_Withdraw,lending,money_markets,collateral_withdrawn
the_granary_optimism,LendingPool_evt_Borrow,lending,money_markets,debt_origination
the_granary_optimism,LendingPool_evt_Deposit,lending,money_markets,collateral_supplied
